"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"lat_degN"	"lon_degE"	"start_temp_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_deg"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_lat_degN"	"stop_lon_degE"	"stop_temp_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_deg"	"stop_pump_speed_M3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"resorted"	"Year"	"date"
199804	"DAVID STARR JORDAN"	"JD"	338	1998-04-14 01:34:18	33.5451	-120.7562	14.168	33.095	11.28	291.9843	0.64	1998-04-14 02:00:00	33.5837	-120.6919	14.022	33.023	12.23	285.0108	0.64	5	0	0	0	2	1	"t"	"1998"	"1998-04-14"
199707	"DAVID STARR JORDAN"	"JD"	338	1997-07-13 08:34:21	34.2582	-119.7911	18.671	33.682	9.69	261.0704	0.64	1997-07-13 09:04:29	34.2663	-119.8907	18.613	33.624	9.84	268.6638	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-13"
199803	"DAVID STARR JORDAN"	"JD"	338	1998-02-23 23:19:52	34.0267	-119.4261	15.023	32.892	5.68	190.9056	0.64	1998-02-23 23:29:51	34.0222	-119.4107	15.077	32.884	6.24	257.2627	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-23"
199802	"DAVID STARR JORDAN"	"JD"	338	1998-02-05 16:30:02	34.222	-119.424	16.747	33.602	13.26	76.9466	0.64	1998-02-05 16:45:03	34.2274	-119.407	16.764	33.628	11.37	74.0897	0.64	0	6	NA	0	0	59	"t"	"1998"	"1998-02-05"
199803	"DAVID STARR JORDAN"	"JD"	339	1998-02-23 23:29:51	34.0222	-119.4107	15.077	32.884	6.24	257.2627	0.64	1998-02-23 23:39:51	34.0229	-119.3942	15.336	32.951	19.73	292.5813	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-23"
199707	"DAVID STARR JORDAN"	"JD"	339	1997-07-13 09:04:29	34.2663	-119.8907	18.613	33.624	9.84	268.6638	0.64	1997-07-13 09:44:21	34.2745	-120.0231	18.293	33.743	11.19	264.9712	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-13"
199802	"DAVID STARR JORDAN"	"JD"	339	1998-02-05 19:30:00	34.2283	-119.4336	16.774	33.617	11.6	83.3725	0.64	1998-02-05 20:00:01	34.2461	-119.5382	16.75	33.619	11.05	100.0358	0.64	0	72	NA	0	0	175	"t"	"1998"	"1998-02-05"
199804	"DAVID STARR JORDAN"	"JD"	339	1998-04-14 02:00:00	33.5837	-120.6919	14.022	33.023	12.23	285.0108	0.64	1998-04-14 02:30:01	33.6319	-120.616	14.229	33.065	10.58	289.5943	0.64	4	0	0	0	1	0	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	340	1998-04-14 02:30:01	33.6319	-120.616	14.229	33.065	10.58	289.5943	0.64	1998-04-14 03:00:00	33.6809	-120.5398	14.317	33.082	11.13	295.4706	0.64	2	0	0	0	2	0	"t"	"1998"	"1998-04-14"
199803	"DAVID STARR JORDAN"	"JD"	340	1998-02-23 23:39:51	34.0229	-119.3942	15.336	32.951	19.73	292.5813	0.64	1998-02-23 23:49:51	34.028	-119.3759	15.017	32.884	17.31	297.8615	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-23"
199707	"DAVID STARR JORDAN"	"JD"	340	1997-07-13 11:41:24	34.2718	-120.062	17.943	33.567	11.98	270.6892	0.64	1997-07-13 12:05:06	34.3104	-120.1277	17.803	33.602	9.81	270.2767	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-13"
199802	"DAVID STARR JORDAN"	"JD"	340	1998-02-05 20:00:01	34.2461	-119.5382	16.75	33.619	11.05	100.0358	0.64	1998-02-05 20:30:04	34.2714	-119.6437	16.695	33.615	17.8	101.4682	0.64	0	294	NA	0	0	28	"t"	"1998"	"1998-02-05"
199804	"DAVID STARR JORDAN"	"JD"	341	1998-04-14 03:00:00	33.6809	-120.5398	14.317	33.082	11.13	295.4706	0.64	1998-04-14 03:30:01	33.7221	-120.4552	14.25	33.092	11.58	330.9054	0.64	7	0	0	0	1	0	"t"	"1998"	"1998-04-14"
199803	"DAVID STARR JORDAN"	"JD"	341	1998-02-23 23:49:51	34.028	-119.3759	15.017	32.884	17.31	297.8615	0.64	1998-02-23 23:59:51	34.0285	-119.3565	15	32.904	17.72	296.5403	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-23"
199802	"DAVID STARR JORDAN"	"JD"	341	1998-02-05 20:30:04	34.2714	-119.6437	16.695	33.615	17.8	101.4682	0.64	1998-02-05 20:45:02	34.2806	-119.6811	16.713	33.659	17.34	96.7745	0.64	0	40	NA	0	0	2	"t"	"1998"	"1998-02-05"
199707	"DAVID STARR JORDAN"	"JD"	341	1997-07-13 12:05:06	34.3104	-120.1277	17.803	33.602	9.81	270.2767	0.64	1997-07-13 12:34:21	34.3455	-120.2197	17.518	33.591	5.21	270.3395	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-13"
199803	"DAVID STARR JORDAN"	"JD"	342	1998-02-23 23:59:51	34.0285	-119.3565	15	32.904	17.72	296.5403	0.64	1998-02-24 00:09:56	34.0281	-119.3378	14.988	32.903	11.27	314.7576	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-23"
199707	"DAVID STARR JORDAN"	"JD"	342	1997-07-13 12:34:21	34.3455	-120.2197	17.518	33.591	5.21	270.3395	0.64	1997-07-13 13:04:21	34.3787	-120.3179	17.351	33.604	4.94	279.2315	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-13"
199802	"DAVID STARR JORDAN"	"JD"	342	1998-02-05 20:45:02	34.2806	-119.6811	16.713	33.659	17.34	96.7745	0.64	1998-02-05 21:00:02	34.2829	-119.7316	16.685	33.62	17.2	90.1397	0.64	0	10	NA	0	0	0	"t"	"1998"	"1998-02-05"
199804	"DAVID STARR JORDAN"	"JD"	342	1998-04-14 03:30:01	33.7221	-120.4552	14.25	33.092	11.58	330.9054	0.64	1998-04-14 03:43:14	33.7406	-120.4182	14.071	33.118	12.07	318.8563	0.64	15	0	0	0	0	0	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	343	1998-04-14 05:34:19	33.7394	-120.432	13.996	33.108	11.35	294.6193	0.64	1998-04-14 06:00:01	33.7665	-120.3753	13.624	33.13	11.77	315.5829	0.64	85	0	0	0	2	4	"t"	"1998"	"1998-04-14"
199707	"DAVID STARR JORDAN"	"JD"	343	1997-07-13 13:04:21	34.3787	-120.3179	17.351	33.604	4.94	279.2315	0.64	1997-07-13 13:34:21	34.4144	-120.4195	17.453	33.532	4.21	338.3264	0.64	0	0	0	0	NA	6	"t"	"1997"	"1997-07-13"
199803	"DAVID STARR JORDAN"	"JD"	343	1998-02-24 00:09:56	34.0281	-119.3378	14.988	32.903	11.27	314.7576	0.64	1998-02-24 00:19:51	34.034	-119.347	14.97	32.856	11.96	331.8691	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199802	"DAVID STARR JORDAN"	"JD"	343	1998-02-05 21:00:02	34.2829	-119.7316	16.685	33.62	17.2	90.1397	0.64	1998-02-05 21:15:05	34.2831	-119.7831	16.628	33.605	19.99	102.2932	0.64	0	78	NA	0	0	6	"t"	"1998"	"1998-02-05"
199803	"DAVID STARR JORDAN"	"JD"	344	1998-02-24 00:19:51	34.034	-119.347	14.97	32.856	11.96	331.8691	0.64	1998-02-24 00:29:51	34.0378	-119.3611	14.99	32.882	9.05	356.3832	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199802	"DAVID STARR JORDAN"	"JD"	344	1998-02-05 21:15:05	34.2831	-119.7831	16.628	33.605	19.99	102.2932	0.64	1998-02-05 21:30:01	34.2812	-119.8338	16.816	33.713	21.1	103.5399	0.64	0	9	NA	0	0	5	"t"	"1998"	"1998-02-05"
199804	"DAVID STARR JORDAN"	"JD"	344	1998-04-14 06:00:01	33.7665	-120.3753	13.624	33.13	11.77	315.5829	0.64	1998-04-14 06:30:00	33.8068	-120.285	13.471	33.135	9.13	347.9896	0.64	145	0	0	0	3	2	"t"	"1998"	"1998-04-14"
199707	"DAVID STARR JORDAN"	"JD"	344	1997-07-13 13:34:21	34.4144	-120.4195	17.453	33.532	4.21	338.3264	0.64	1997-07-13 14:04:21	34.4496	-120.5221	16.02	33.821	4.13	318.2461	0.64	0	0	0	0	NA	11	"t"	"1997"	"1997-07-13"
199804	"DAVID STARR JORDAN"	"JD"	345	1998-04-14 06:30:00	33.8068	-120.285	13.471	33.135	9.13	347.9896	0.64	1998-04-14 06:45:01	33.827	-120.2417	13.499	33.223	8.26	342.4702	0.64	17	0	0	0	0	0	"t"	"1998"	"1998-04-14"
199802	"DAVID STARR JORDAN"	"JD"	345	1998-02-05 21:30:01	34.2812	-119.8338	16.816	33.713	21.1	103.5399	0.64	1998-02-05 21:45:02	34.2788	-119.884	16.858	33.761	20.9	106.9353	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-02-05"
199707	"DAVID STARR JORDAN"	"JD"	345	1997-07-13 15:16:22	34.4448	-120.556	15.787	33.451	11.3	299.0483	0.64	1997-07-13 15:34:19	34.4184	-120.6102	16.196	33.431	7.59	309.77	0.64	0	0	0	0	NA	11	"t"	"1997"	"1997-07-13"
199803	"DAVID STARR JORDAN"	"JD"	345	1998-02-24 00:29:51	34.0378	-119.3611	14.99	32.882	9.05	356.3832	0.64	1998-02-24 00:39:51	34.0357	-119.3791	14.987	32.882	7.79	40.8764	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199803	"DAVID STARR JORDAN"	"JD"	346	1998-02-24 00:39:51	34.0357	-119.3791	14.987	32.882	7.79	40.8764	0.64	1998-02-24 00:49:51	34.0308	-119.3954	14.994	32.887	5.24	41.2931	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199707	"DAVID STARR JORDAN"	"JD"	346	1997-07-13 15:34:19	34.4184	-120.6102	16.196	33.431	7.59	309.77	0.64	1997-07-13 16:04:22	34.3691	-120.7011	16.986	33.423	5.31	283.5827	0.64	0	0	0	0	NA	3	"t"	"1997"	"1997-07-13"
199802	"DAVID STARR JORDAN"	"JD"	346	1998-02-05 21:45:02	34.2788	-119.884	16.858	33.761	20.9	106.9353	0.64	1998-02-05 22:00:05	34.2766	-119.9334	16.739	33.678	22.25	104.9681	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-02-05"
199804	"DAVID STARR JORDAN"	"JD"	346	1998-04-14 06:45:01	33.827	-120.2417	13.499	33.223	8.26	342.4702	0.64	1998-04-14 07:00:00	33.8475	-120.2003	13.268	33.344	9.08	334.4589	0.64	1	0	0	0	0	1	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	347	1998-04-14 07:00:00	33.8475	-120.2003	13.268	33.344	9.08	334.4589	0.64	1998-04-14 07:22:01	33.8761	-120.1382	13.401	33.392	11.05	324.6125	0.64	8	0	0	0	0	3	"t"	"1998"	"1998-04-14"
199707	"DAVID STARR JORDAN"	"JD"	347	1997-07-13 16:04:22	34.3691	-120.7011	16.986	33.423	5.31	283.5827	0.64	1997-07-13 16:34:22	34.3235	-120.7911	17.307	33.611	4.67	280.5159	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-13"
199802	"DAVID STARR JORDAN"	"JD"	347	1998-02-05 22:00:05	34.2766	-119.9334	16.739	33.678	22.25	104.9681	0.64	1998-02-05 22:26:22	34.2755	-120.0194	15.841	33.594	20.64	108.1965	0.64	0	4	NA	0	0	1	"t"	"1998"	"1998-02-05"
199803	"DAVID STARR JORDAN"	"JD"	347	1998-02-24 00:49:51	34.0308	-119.3954	14.994	32.887	5.24	41.2931	0.64	1998-02-24 00:59:51	34.0303	-119.4114	15.008	32.9	4.93	324.5165	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199707	"DAVID STARR JORDAN"	"JD"	348	1997-07-13 19:29:19	34.3274	-120.8008	17.241	33.804	2.35	245.6525	0.64	1997-07-13 20:04:14	34.2796	-120.902	16.124	33.751	3.84	256.2151	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-13"
199803	"DAVID STARR JORDAN"	"JD"	348	1998-02-24 00:59:51	34.0303	-119.4114	15.008	32.9	4.93	324.5165	0.64	1998-02-24 01:09:52	34.0352	-119.4255	15.004	32.925	5.2	289.3475	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199802	"DAVID STARR JORDAN"	"JD"	348	1998-02-06 01:28:37	34.3089	-120.0031	16.679	33.686	16.22	121.8483	0.64	1998-02-06 01:59:59	34.3366	-120.1047	15.664	33.495	20.47	122.8424	0.64	0	8	NA	0	0	3	"t"	"1998"	"1998-02-06"
199804	"DAVID STARR JORDAN"	"JD"	348	1998-04-14 08:39:03	33.882	-120.1636	13.363	33.383	10.38	328.5105	0.64	1998-04-14 09:01:44	33.8822	-120.0954	13.431	33.376	8.32	305.6156	0.64	15	0	0	0	0	15	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	349	1998-04-14 09:01:44	33.8822	-120.0954	13.431	33.376	8.32	305.6156	0.64	1998-04-14 09:30:02	33.8871	-119.9998	13.484	33.283	6.32	294.0489	0.64	3	2	0	0	0	20	"t"	"1998"	"1998-04-14"
199803	"DAVID STARR JORDAN"	"JD"	349	1998-02-24 01:09:52	34.0352	-119.4255	15.004	32.925	5.2	289.3475	0.64	1998-02-24 01:19:53	34.0352	-119.4412	15.019	32.942	5.86	310.5797	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199802	"DAVID STARR JORDAN"	"JD"	349	1998-02-06 01:59:59	34.3366	-120.1047	15.664	33.495	20.47	122.8424	0.64	1998-02-06 02:30:03	34.361	-120.2031	15.716	33.491	21.53	124.7246	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-02-06"
199707	"DAVID STARR JORDAN"	"JD"	349	1997-07-13 20:04:14	34.2796	-120.902	16.124	33.751	3.84	256.2151	0.64	1997-07-13 20:34:17	34.2339	-120.9855	17.081	33.506	4.19	234.9553	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-13"
199803	"DAVID STARR JORDAN"	"JD"	350	1998-02-24 01:19:53	34.0352	-119.4412	15.019	32.942	5.86	310.5797	0.64	1998-02-24 01:29:53	34.0288	-119.4552	15.032	32.942	7.04	341.3817	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199707	"DAVID STARR JORDAN"	"JD"	350	1997-07-13 20:34:17	34.2339	-120.9855	17.081	33.506	4.19	234.9553	0.64	1997-07-13 21:04:16	34.1905	-121.0714	17.374	33.612	4.72	213.2705	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-13"
199802	"DAVID STARR JORDAN"	"JD"	350	1998-02-06 02:30:03	34.361	-120.2031	15.716	33.491	21.53	124.7246	0.64	1998-02-06 03:00:02	34.3857	-120.3021	15.813	33.492	27.35	120.5975	0.64	0	1	NA	0	0	1	"t"	"1998"	"1998-02-06"
199804	"DAVID STARR JORDAN"	"JD"	350	1998-04-14 09:30:02	33.8871	-119.9998	13.484	33.283	6.32	294.0489	0.64	1998-04-14 10:00:28	33.8926	-119.8925	13.755	33.522	9.48	286.9384	0.64	3	2	0	0	0	9	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	351	1998-04-14 10:00:28	33.8926	-119.8925	13.755	33.522	9.48	286.9384	0.64	1998-04-14 10:30:02	33.9002	-119.7939	13.47	33.488	11.19	285.4722	0.64	5	15	0	0	0	7	"t"	"1998"	"1998-04-14"
199707	"DAVID STARR JORDAN"	"JD"	351	1997-07-13 21:04:16	34.1905	-121.0714	17.374	33.612	4.72	213.2705	0.64	1997-07-13 21:31:16	34.1498	-121.1486	17.257	33.583	3.37	199.4258	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-13"
199802	"DAVID STARR JORDAN"	"JD"	351	1998-02-06 03:00:02	34.3857	-120.3021	15.813	33.492	27.35	120.5975	0.64	1998-02-06 03:30:04	34.412	-120.4026	16.64	33.546	26.22	114.7087	0.64	0	1	NA	0	0	1	"t"	"1998"	"1998-02-06"
199803	"DAVID STARR JORDAN"	"JD"	351	1998-02-24 03:59:49	34.02	-119.3431	14.9	32.87	5.18	311.5711	0.64	1998-02-24 04:09:49	34.0212	-119.3592	14.941	32.89	3.25	257.7555	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199803	"DAVID STARR JORDAN"	"JD"	352	1998-02-24 04:09:49	34.0212	-119.3592	14.941	32.89	3.25	257.7555	0.64	1998-02-24 04:19:55	34.02	-119.3759	14.961	32.901	3.12	248.1721	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199802	"DAVID STARR JORDAN"	"JD"	352	1998-02-06 03:30:04	34.412	-120.4026	16.64	33.546	26.22	114.7087	0.64	1998-02-06 04:00:04	34.4438	-120.5028	16.42	33.537	32.07	125.5871	0.64	0	2	NA	0	0	5	"t"	"1998"	"1998-02-06"
199804	"DAVID STARR JORDAN"	"JD"	352	1998-04-14 10:30:02	33.9002	-119.7939	13.47	33.488	11.19	285.4722	0.64	1998-04-14 11:00:02	33.9079	-119.6953	13.427	33.479	7.82	313.5437	0.64	13	15	0	0	1	3	"t"	"1998"	"1998-04-14"
199707	"DAVID STARR JORDAN"	"JD"	352	1997-07-14 00:18:15	34.1435	-121.1688	17.45	33.871	3.44	231.2548	0.64	1997-07-14 00:34:14	34.1195	-121.214	17.422	33.471	4.62	288.4696	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-14"
199804	"DAVID STARR JORDAN"	"JD"	353	1998-04-14 11:00:02	33.9079	-119.6953	13.427	33.479	7.82	313.5437	0.64	1998-04-14 11:30:03	33.9121	-119.5948	13.445	33.482	10.97	277.6908	0.64	7	36	0	0	0	5	"t"	"1998"	"1998-04-14"
199803	"DAVID STARR JORDAN"	"JD"	353	1998-02-24 04:19:55	34.02	-119.3759	14.961	32.901	3.12	248.1721	0.64	1998-02-24 04:29:51	34.0152	-119.3925	15.003	32.918	6.69	284.8446	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199802	"DAVID STARR JORDAN"	"JD"	353	1998-02-06 05:04:21	34.4628	-120.5164	16.104	33.417	35.99	129.6535	0.64	1998-02-06 05:30:00	34.4157	-120.4902	16.669	33.55	31.17	125.7289	0.64	0	1	NA	0	0	5	"t"	"1998"	"1998-02-06"
199707	"DAVID STARR JORDAN"	"JD"	353	1997-07-14 00:34:14	34.1195	-121.214	17.422	33.471	4.62	288.4696	0.64	1997-07-14 01:04:16	34.0785	-121.2987	17.57	33.515	4.19	275.8089	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-14"
199803	"DAVID STARR JORDAN"	"JD"	354	1998-02-24 04:29:51	34.0152	-119.3925	15.003	32.918	6.69	284.8446	0.64	1998-02-24 04:39:51	34.0133	-119.408	14.993	32.901	17.23	284.9702	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199707	"DAVID STARR JORDAN"	"JD"	354	1997-07-14 01:04:16	34.0785	-121.2987	17.57	33.515	4.19	275.8089	0.64	1997-07-14 01:34:17	34.0404	-121.3851	17.046	33.617	5.16	289.3338	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-14"
199802	"DAVID STARR JORDAN"	"JD"	354	1998-02-06 05:30:00	34.4157	-120.4902	16.669	33.55	31.17	125.7289	0.64	1998-02-06 06:00:04	34.3598	-120.4603	16.08	33.582	33.12	126.1939	0.64	0	1	NA	0	0	0	"t"	"1998"	"1998-02-06"
199804	"DAVID STARR JORDAN"	"JD"	354	1998-04-14 11:30:03	33.9121	-119.5948	13.445	33.482	10.97	277.6908	0.64	1998-04-14 12:00:02	33.9444	-119.5186	13.272	33.522	10.76	291.4229	0.64	4	7	0	0	0	4	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	355	1998-04-14 12:00:02	33.9444	-119.5186	13.272	33.522	10.76	291.4229	0.64	1998-04-14 12:30:02	34.0124	-119.4849	13.181	33.345	8.73	285.9816	0.64	12	7	0	0	0	13	"t"	"1998"	"1998-04-14"
199707	"DAVID STARR JORDAN"	"JD"	355	1997-07-14 01:34:17	34.0404	-121.3851	17.046	33.617	5.16	289.3338	0.64	1997-07-14 02:05:01	34.0248	-121.4273	17.352	33.442	4.37	238.2624	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-14"
199802	"DAVID STARR JORDAN"	"JD"	355	1998-02-06 06:00:04	34.3598	-120.4603	16.08	33.582	33.12	126.1939	0.64	1998-02-06 06:30:02	34.3026	-120.4296	15.681	33.488	35.51	127.6142	0.64	0	2	NA	0	0	0	"t"	"1998"	"1998-02-06"
199803	"DAVID STARR JORDAN"	"JD"	355	1998-02-24 04:39:51	34.0133	-119.408	14.993	32.901	17.23	284.9702	0.64	1998-02-24 04:49:50	34.0183	-119.4231	15.003	32.92	15.49	283.5717	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199803	"DAVID STARR JORDAN"	"JD"	356	1998-02-24 04:49:50	34.0183	-119.4231	15.003	32.92	15.49	283.5717	0.64	1998-02-24 04:59:51	34.0193	-119.4404	15.012	32.945	11.55	282.8247	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199707	"DAVID STARR JORDAN"	"JD"	356	1997-07-14 02:05:01	34.0248	-121.4273	17.352	33.442	4.37	238.2624	0.64	1997-07-14 02:34:17	33.9861	-121.4991	17.523	33.438	4.71	281.8083	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-14"
199802	"DAVID STARR JORDAN"	"JD"	356	1998-02-06 06:30:02	34.3026	-120.4296	15.681	33.488	35.51	127.6142	0.64	1998-02-06 07:00:03	34.2497	-120.398	15.523	33.465	36.08	130.88	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-02-06"
199804	"DAVID STARR JORDAN"	"JD"	356	1998-04-14 12:30:02	34.0124	-119.4849	13.181	33.345	8.73	285.9816	0.64	1998-04-14 13:00:03	34.0826	-119.4769	13.057	33.333	17.69	298.402	0.64	1	7	0	0	0	4	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	357	1998-04-14 13:06:07	34.0974	-119.482	12.924	33.371	15.58	296.1335	0.64	1998-04-14 13:30:02	34.157	-119.5013	13.22	33.454	15.88	287.933	0.64	7	0	0	0	0	1	"t"	"1998"	"1998-04-14"
199802	"DAVID STARR JORDAN"	"JD"	357	1998-02-06 07:00:03	34.2497	-120.398	15.523	33.465	36.08	130.88	0.64	1998-02-06 07:30:03	34.1969	-120.368	15.666	33.476	36.46	127.3555	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-02-06"
199707	"DAVID STARR JORDAN"	"JD"	357	1997-07-14 02:34:17	33.9861	-121.4991	17.523	33.438	4.71	281.8083	0.64	1997-07-14 03:04:17	33.953	-121.5729	17.28	33.493	5.67	294.1544	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-14"
199803	"DAVID STARR JORDAN"	"JD"	357	1998-02-24 04:59:51	34.0193	-119.4404	15.012	32.945	11.55	282.8247	0.64	1998-02-24 05:09:51	34.0206	-119.4513	15.107	33.048	11.27	282.4706	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199707	"DAVID STARR JORDAN"	"JD"	358	1997-07-14 03:04:17	33.953	-121.5729	17.28	33.493	5.67	294.1544	0.64	1997-07-14 03:34:17	33.9091	-121.6576	17.165	33.49	4.31	306.0041	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-14"
199803	"DAVID STARR JORDAN"	"JD"	358	1998-02-24 05:09:51	34.0206	-119.4513	15.107	33.048	11.27	282.4706	0.64	1998-02-24 05:19:51	34.0272	-119.4372	15.018	32.938	9.62	275.5416	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199802	"DAVID STARR JORDAN"	"JD"	358	1998-02-06 07:30:03	34.1969	-120.368	15.666	33.476	36.46	127.3555	0.64	1998-02-06 08:00:03	34.1382	-120.3349	15.558	33.442	28.62	131.5488	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-02-06"
199804	"DAVID STARR JORDAN"	"JD"	358	1998-04-14 18:45:16	34.2319	-119.4176	12.825	33.592	12.96	262.3418	0.64	1998-04-14 19:00:03	34.2387	-119.4643	12.874	33.6	13.29	258.8846	0.64	0	15	0	0	0	5	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	359	1998-04-14 19:00:03	34.2387	-119.4643	12.874	33.6	13.29	258.8846	0.64	1998-04-14 19:15:02	34.2428	-119.5116	13.102	33.57	17.95	256.6186	0.64	0	25	0	0	0	3	"t"	"1998"	"1998-04-14"
199707	"DAVID STARR JORDAN"	"JD"	359	1997-07-14 03:34:17	33.9091	-121.6576	17.165	33.49	4.31	306.0041	0.64	1997-07-14 03:49:17	33.8875	-121.7013	17.403	33.353	3.68	268.9626	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-14"
199802	"DAVID STARR JORDAN"	"JD"	359	1998-02-06 08:00:03	34.1382	-120.3349	15.558	33.442	28.62	131.5488	0.64	1998-02-06 08:30:02	34.0787	-120.3042	15.611	33.459	28.43	136.5579	0.64	0	28	NA	0	0	0	"t"	"1998"	"1998-02-06"
199803	"DAVID STARR JORDAN"	"JD"	359	1998-02-24 05:19:51	34.0272	-119.4372	15.018	32.938	9.62	275.5416	0.64	1998-02-24 05:29:51	34.0264	-119.4214	15.008	32.938	8.37	277.1074	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199803	"DAVID STARR JORDAN"	"JD"	360	1998-02-24 05:29:51	34.0264	-119.4214	15.008	32.938	8.37	277.1074	0.64	1998-02-24 05:39:52	34.0211	-119.4064	14.974	32.92	7.16	275.1668	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
199802	"DAVID STARR JORDAN"	"JD"	360	1998-02-06 08:30:02	34.0787	-120.3042	15.611	33.459	28.43	136.5579	0.64	1998-02-06 09:00:40	34.0664	-120.222	15.739	33.513	28.92	128.8236	0.64	0	35	NA	0	0	0	"t"	"1998"	"1998-02-06"
199707	"DAVID STARR JORDAN"	"JD"	360	1997-07-14 03:49:17	33.8875	-121.7013	17.403	33.353	3.68	268.9626	0.64	1997-07-14 04:04:17	33.8661	-121.7448	17.09	33.619	3.81	279.015	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-14"
199804	"DAVID STARR JORDAN"	"JD"	360	1998-04-14 19:15:02	34.2428	-119.5116	13.102	33.57	17.95	256.6186	0.64	1998-04-14 19:30:01	34.2457	-119.5591	12.946	33.586	16.31	251.7161	0.64	0	6	0	0	0	4	"t"	"1998"	"1998-04-14"
199804	"DAVID STARR JORDAN"	"JD"	361	1998-04-14 19:30:01	34.2457	-119.5591	12.946	33.586	16.31	251.7161	0.64	1998-04-14 20:00:01	34.2576	-119.6506	13.134	33.443	18.28	252.4052	0.64	0	1	0	0	0	4	"t"	"1998"	"1998-04-14"
199803	"DAVID STARR JORDAN"	"JD"	361	1998-02-24 05:39:52	34.0211	-119.4064	14.974	32.92	7.16	275.1668	0.64	1998-02-24 05:49:51	34.024	-119.3907	14.957	32.913	7.65	268.2678	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-24"
